section_id,country_code,country_name,election_region_code,election_region_name,municipality_code,municipality_name,city_region_code,city_region_name,section_code,town_code,town_name,place,voters_count,is_machine,is_mobile,is_ship,is_covid
010300129,00,България,01,Благоевград,03,Благоевград,,,129,3664,с. Бело Поле,Кметство,6452,1,0,0,0
010300130,00,България,01,Благоевград,03,Благоевград,,,130,62699,с. Рилци,Кметство,4788,1,0,0,0
010300131,00,България,01,Благоевград,03,Благоевград,,,131,24367,с. Дъбрава,Кметство,536,1,0,0,0
010300132,00,България,01,Благоевград,03,Благоевград,,,132,30702,с. Зелендол,Кметство,192,0,0,0,0
010300133,00,България,01,Благоевград,03,Благоевград,,,133,7377,с. Българчево,Кметство,538,1,0,0,0
010300134,00,България,01,Благоевград,03,Благоевград,,,134,7168,с. Бучино,Кметство,122,0,0,0,0
010300135,00,България,01,Благоевград,03,Благоевград,,,135,66055,с. Селище,Кметство,250,0,0,0,0
010300136,00,България,01,Благоевград,03,Благоевград,,,136,23652,с. Дренково,Кметство,51,0,0,0,0
010300137,00,България,01,Благоевград,03,Благоевград,,,137,68792,с. Логодаж,Детската градина /училището/,4484,1,0,0,0
010300138,00,България,01,Благоевград,03,Благоевград,,,138,37263,с. Клисура,Кметство,34,0,0,0,0
010300139,00,България,01,Благоевград,03,Благоевград,,,139,27231,с. Еленово,Кметство,459,1,0,0,0
010300140,00,България,01,Благоевград,03,Благоевград,,,140,4279,гр. Благоевград,"Следствени арести, ул. ""Владо Черноземски"" №4",0,0,1,0,0
010300141,00,България,01,Благоевград,03,Благоевград,,,141,4279,гр. Благоевград,"МБАЛ-Благоевград ад, ул. ""Славянска"" № 60",0,0,1,0,0
010300142,00,България,01,Благоевград,03,Благоевград,,,142,4279,гр. Благоевград,"МБАЛ с мед. център пулс ад, ул. ""Славянска"" № 62",0,0,1,0,0
010300143,00,България,01,Благоевград,03,Благоевград,,,143,4279,гр. Благоевград,"СБАЛ на пневмофтизиатрични заболявания ЕООД, ул. ""Ц. Церковски"" № 4",0,0,1,0,0
010300144,00,България,01,Благоевград,03,Благоевград,,,144,4279,гр. Благоевград,"СБАЛ по онкология ""Свети Мина"" ЕООД, ул. ""Васил Левски"" № 62",0,0,1,0,0
010300145,00,България,01,Благоевград,03,Благоевград,,,145,4279,гр. Благоевград,"Център за психично здраве - Благоевград ЕООД, ул. Братя Миладинови 21",0,0,1,0,0
010300146,00,България,01,Благоевград,03,Благоевград,,,146,4279,гр. Благоевград,Подвижна избирателна кутия,0,0,1,0,0
011100001,00,България,01,Благоевград,11,Гоце Делчев,,,001,17395,гр. Гоце Делчев,"ДГ ""Радост"" №4, ул. ""Завой на черна"" №13",948,1,0,0,0
011100002,00,България,01,Благоевград,11,Гоце Делчев,,,002,17395,гр. Гоце Делчев,"ДГ ""Радост"" №4, ул. ""Завой на черна"" №13",890,1,0,0,0
011100003,00,България,01,Благоевград,11,Гоце Делчев,,,003,17395,гр. Гоце Делчев,"III основно училище ""Братя Миладинови"", ул. ""Полк. Дрангов"" №17",950,1,0,0,0
011100004,00,България,01,Благоевград,11,Гоце Делчев,,,004,17395,гр. Гоце Делчев,"I основно училище ""Св. Св.кирил и Методий"", ул. ""Отец Паисий"" №4",742,1,0,0,0
011100005,00,България,01,Благоевград,11,Гоце Делчев,,,005,17395,гр. Гоце Делчев,"I основно училище ""Св. Св.кирил и Методий"", ул. ""Отец Паисий"" №4",685,1,0,0,0
011100006,00,България,01,Благоевград,11,Гоце Делчев,,,006,17395,гр. Гоце Делчев,"Природо-Математическа гимназия ""Яне Сандански"", ул. ""Скопие"" №4",764,1,0,0,0
011100007,00,България,01,Благоевград,11,Гоце Делчев,,,007,17395,гр. Гоце Делчев,"I основно училище ""Св. Св.кирил и Методий"", ул. ""Отец Паисий"" №4",563,1,0,0,0
011100008,00,България,01,Благоевград,11,Гоце Делчев,,,008,17395,гр. Гоце Делчев,"Клуб на пенсионера, ул. ""Илия Батаклиев"" №2",838,1,0,0,0
011100009,00,България,01,Благоевград,11,Гоце Делчев,,,009,17395,гр. Гоце Делчев,"Младежки дом, ул. ""Пейо Яворов"" №1",697,1,0,0,0
011100010,00,България,01,Благоевград,11,Гоце Делчев,,,010,17395,гр. Гоце Делчев,"II основно училище ""Гоце Делчев"", ул. ""Гоце Делчев"" №13",607,1,0,0,0
011100011,00,България,01,Благоевград,11,Гоце Делчев,,,011,17395,гр. Гоце Делчев,"II основно училище ""Гоце Делчев"", ул. ""Гоце Делчев"" №13",634,1,0,0,0
011100012,00,България,01,Благоевград,11,Гоце Делчев,,,012,17395,гр. Гоце Делчев,"Нпг ""Димитър Талев"", ул. ""Гоце Делчев"" № 36",768,1,0,0,0
011100013,00,България,01,Благоевград,11,Гоце Делчев,,,013,17395,гр. Гоце Делчев,"Нпг ""Димитър Талев"", ул. ""Гоце Делчев"" № 36",704,1,0,0,0
011100014,00,България,01,Благоевград,11,Гоце Делчев,,,014,17395,гр. Гоце Делчев,"ДГ ""Джани Родари"", ул. ""Михаил Даев"" № 1",870,1,0,0,0
011100015,00,България,01,Благоевград,11,Гоце Делчев,,,015,17395,гр. Гоце Делчев,"ДГ ""Джани Родари"", ул. ""Михаил Даев"" № 1",892,1,0,0,0
011100016,00,България,01,Благоевград,11,Гоце Делчев,,,016,17395,гр. Гоце Делчев,"ПГ по мсс ""П.К.яворов"", ул. ""Симеон радев"" №6",816,1,0,0,0
011100017,00,България,01,Благоевград,11,Гоце Делчев,,,017,17395,гр. Гоце Делчев,"ДГ ""Калинка"", ул. ""Драгоман"" №15",967,1,0,0,0
011100018,00,България,01,Благоевград,11,Гоце Делчев,,,018,17395,гр. Гоце Делчев,"ДГ ""Калинка"", ул. ""Драгоман"" №15",1009,1,0,0,0
011100019,00,България,01,Благоевград,11,Гоце Делчев,,,019,17395,гр. Гоце Делчев,"ДГ ""Калинка"", ул. ""Драгоман"" №15",1106,1,0,0,0
011100020,00,България,01,Благоевград,11,Гоце Делчев,,,020,17395,гр. Гоце Делчев,"Дом на културата, пл. ""Македония"" №1",724,1,0,0,0
011100021,00,България,01,Благоевград,11,Гоце Делчев,,,021,17395,гр. Гоце Делчев,"Дом на културата, пл. ""Македония"" №1",846,1,0,0,0
011100022,00,България,01,Благоевград,11,Гоце Делчев,,,022,17395,гр. Гоце Делчев,"Дом на културата, пл. ""Македония"" №1",866,1,0,0,0
011100023,00,България,01,Благоевград,11,Гоце Делчев,,,023,17395,гр. Гоце Делчев,"МБАЛ ""Иван Скендеров"" ЕООД, ул. ""Стара Планина"" №54",0,0,1,0,0
011100024,00,България,01,Благоевград,11,Гоце Делчев,,,024,49432,с. Мосомище,"Основно училище ""Христо Ботев""",663,1,0,0,0
011100025,00,България,01,Благоевград,11,Гоце Делчев,,,025,49432,с. Мосомище,"Читалище ""Никола Вапцаров""",630,1,0,0,0
011100026,00,България,01,Благоевград,11,Гоце Делчев,,,026,49432,с. Мосомище,Клуб на пенсионера,481,1,0,0,0
